Page,Balance,Colour,Symmetry,Proportion,Density,Description,Final Score
14987,0.6061627351679291,0.5235432094986586,0.2713957609953704,0.7059095006762186,0.14201171875000007,form,0.44980458501763537
7334,0.43411902791628376,0.6126951804715008,0.1540625,0.9072111924975447,0.6132031250000001,gallery,0.5442582051770659
10208,0.7397850215159703,0.8693120916562295,0.08750000000000002,0.674039154838462,0.0,login,0.47412725360213237
26979,0.9229483861144945,0.8106815266645464,0.0,0.7397664055912025,0.0,tutorial,0.49467926367404863
11712,0.36601943414013816,0.7424647469863068,0.21851851851851856,0.7915370291705945,0.0627206428836864,gallery,0.4362520743398489
35597,0.9584671063443406,0.7915314854412335,0.0,0.6650161809133748,0.6296809895833335,bare,0.6089391524564565
60615,0.8128773970353242,0.5996988057027929,0.11019965277777788,0.8851173759091053,0.7854947916666666,profile,0.6386776046183333
27618,0.9447231957292473,0.5696999934573711,0.3803819444444444,0.7368063151659292,0.09975694444444438,form,0.5462736786482874
29704,0.8216835026424539,0.4221833576377024,0.09010184151785716,0.7654980461591545,0.9345865885416667,chat,0.6068106672997668
27047,0.7371531236286826,0.47256597153009605,0.2698350694444444,0.7523263939710471,0.05843532986111111,form,0.4580631776870763
3462,0.7465075892432961,0.6392306061043412,0.21967592592592589,0.7336014663231302,0.11558810763888894,settings,0.49092073904711653
58430,0.7216585975957968,0.6133248171259789,0.23298722084122475,0.716375692946345,0.8766536458333332,menu,0.6321999948685357
53075,0.24957124157514876,0.4859017700991594,0.0,0.8430613542048369,0.9825599219620957,menu,0.5122188575682481
14566,0.81672121173424,0.15449814941195508,0.15981445312499998,0.708253206745224,0.36882812500000006,list,0.4416230292032838
68034,0.8964734393513463,0.43068024256850107,0.1108796296296295,0.7690189912907348,0.1275162760416666,form,0.4669137157763757
40907,0.44588858280787086,0.8562623133276088,0.0,0.7879981505047491,0.0,calculator,0.4180298093280458
8522,0.4646534431290567,0.6711283816859092,0.06145385526895952,0.8200759487818887,0.6740342881944446,menu,0.5382691834120517
16566,0.7000417249348863,0.40205967040749657,0.32795138888888886,0.8431997971407246,0.05171006944444434,bare,0.4649925301632881
70899,0.6535367197002809,0.41251176632611075,0.7746527777777777,0.7491797047057032,0.06861979166666665,form,0.5317001520353077
15697,0.8946388062683381,0.454662259507202,0.7493055555555556,0.7685412390838701,0.6304947916666668,modal,0.6995285304163265
42456,0.46655991378295647,0.3793633052024243,0.08613389756944456,0.813681122682953,0.19256076388888888,list,0.38765980062533345
49407,0.49463988874512865,0.4937176499834849,0.49838324652777777,0.7081077330925298,0.0,tutorial,0.4389697036697842
50384,0.6203496908118764,0.519259278201169,0.1288194444444445,0.7805671272798071,0.10627387152777779,tutorial,0.4310538824530149
26150,0.6449737531040386,0.7017715336959551,0.333287037037037,0.8480297775620741,0.6857975260416667,gallery,0.6427719254881543
39936,0.5734942669403675,0.7494970928363626,0.38055555555555554,0.7262163441472116,0.08164496527777776,search,0.5022816449514551
46105,0.5006357106184327,0.42426247175088655,0.3903472222222223,0.7046054434335005,0.5781868489583335,list,0.5196075393966751
54812,0.8591610056876112,0.5063899161591504,0.0,0.8640508317174753,0.26069118923611123,bare,0.4980585885600696
71299,0.4436904974164082,0.7252864999773254,0.0,0.8087366132164931,0.9980349392361112,list,0.5951497099692676
62350,0.5775285609807161,0.6477399585742524,0.31263441796729835,0.6623389912048471,0.0,list,0.4400483857454228
66995,0.7099051227705084,0.5697423795756865,0.08425925925925937,0.7365548827579173,0.3705512152777777,login,0.49420257192822986
36664,0.5231842077013363,0.5313337141673169,0.10529513888888886,0.7432203689482836,0.10937934027777785,list,0.40248255399672067
34781,0.666860022540005,0.5137542549624634,0.24023484002976192,0.6556429067195222,0.9299674479166669,menu,0.6012918944336839
63658,0.7344930695400669,0.580379254616038,0.6299262152777778,0.7500762400445831,0.0,tutorial,0.5389749558956931
44150,0.14944009447269807,0.692710670143189,0.0,0.8522676661521988,0.9454427083333332,gallery,0.5279722278202839
57819,0.5932665722918296,0.5127371519072966,0.0,0.824867799465799,0.04316623263888886,menu,0.39480755126076283
3817,0.570524022811441,0.7364059404185658,0.3184027777777778,0.7561125469254522,0.0496972656250001,other,0.4862285107116474
60219,0.9551334997373562,0.33917104806017745,0.0,0.833589547129453,0.0,tutorial,0.42557881898539734
16886,0.7883639548945374,0.6747546430105004,0.0,0.8911649014796736,0.4299088541666667,list,0.5568384707102755
66309,0.3054774540035166,0.8463091052192832,0.13628296924492578,0.7630116138466471,0.8103922798216276,menu,0.5722946844272
64218,0.24826735244575215,0.33572357047722096,0.808984375,0.7965603786694764,0.0,tutorial,0.43790713531848996
63042,0.9780699228709919,0.46609215756879074,0.11041666666666672,0.7954404695087405,0.3937499999999998,tutorial,0.5487538433230379
33012,0.6871768040154693,0.631117670816018,0.2655671296296295,0.8168024187631189,0.4412152777777778,menu,0.5683758602004028
9311,0.8725525696142418,0.48444369769056644,0.6751736111111111,0.8470469923718926,0.4241981336805556,modal,0.6606830008936735
17105,0.4840942005220763,0.6608072297655709,0.20381944444444444,0.7472096104326597,0.45380208333333316,profile,0.509946513699617
39334,0.7250696737993372,0.6678197015800212,0.0,0.8338134622253506,0.2550509982638889,other,0.49635076717371956
18975,0.7680637011043085,0.4163028991533526,0.0,0.7416368242421174,0.30244249131944434,maps,0.4456891831638446
44778,0.6712130237463059,0.8158161040277421,0.0,0.9004455471081778,0.07642578124999999,gallery,0.49278009122644517
28021,0.14600500056635207,0.5813082625879522,0.0,0.897824892772432,0.798603515625,gallery,0.48474833431034725
30302,0.49524557996298607,0.4921192295703311,0.010894097222222121,0.8140931339117289,0.5509722222222222,list,0.47266485257789803
228,0.4968233837046587,0.5556810095890179,0.38191406250000004,0.792411987599337,0.48083224826388893,list,0.5415325383313805
5510,0.34276154989095825,0.6777495173551494,0.16322989004629623,0.701554677382396,0.0,form,0.37705912693496
2629,0.8578146535396138,0.6426051566236481,0.033123619002525306,0.7793032777269626,0.7447753906250001,list,0.6115244195035501
50609,0.5925711195100463,0.6553435464599722,0.12812500000000004,0.7653407884557286,0.7523567708333334,news,0.5787474450518161
31253,0.33352494121012005,0.9400655857037077,0.0984722222222223,0.8829943273067304,0.5278342013888888,gallery,0.5565782555663338
39906,0.8522495539892331,0.496441787149394,0.0,0.8208830989047798,0.4151030815972221,bare,0.5169355043281258
45813,0.5256240157028742,0.7063281319705014,0.3591493055555556,0.7734691714931288,0.0,list,0.4729141249444119
19293,0.7783353320294675,0.6264162268649069,0.33263888888888893,0.7324539833692625,0.7485850694444445,news,0.6436859001193941
31216,0.7894644332127124,0.4846497938348124,0.0,0.8104515262552276,0.10217447916666655,list,0.43734804649388376
68742,0.10716934971311914,0.5096196684547879,0.06423611111111116,0.8786365324895822,0.0929958767361112,tutorial,0.3305315077009423
62242,0.534154293979047,0.7033953270770172,0.1357349537037037,0.7146253184474267,0.3546874999999998,list,0.48851947864143896
22143,0.9525067684658616,0.7774919380877718,0.0,0.8631290999517423,0.0,login,0.5186255613010752
44878,0.6392416825830864,0.5965269614809968,0.3784722222222222,0.7865532283644017,0.04369466145833334,tutorial,0.4888977512218081
34884,0.7280308892393483,0.8458158383624709,0.04752860615632354,0.7183068275282523,0.7842100984764029,list,0.6247784519525597
54392,0.468033821890739,0.5905728211614434,0.016644965277777812,0.8591627681999472,0.9851909722222221,list,0.5839210697504258
30193,0.8725525696142418,0.46847291080087855,0.6751736111111111,0.8470469923718926,0.4241981336805556,modal,0.657488843515736
26962,0.7049033062451078,0.5285887442361539,0.0,0.827837077961779,0.18054470486111107,bare,0.44837476666083037
65201,0.7500650549064329,0.8006457667210899,0.13611111111111107,0.6897759601859901,0.04168402777777769,login,0.48365638414048034
2789,0.8783279048796953,0.7649059605413189,0.0,0.7511590500071119,0.0,tutorial,0.4788785830856252
6320,0.7405897737624999,0.4896889949941163,0.17314670138888882,0.8819267951927955,0.07377387152777781,bare,0.47182522737321564
70502,0.6893081195234942,0.270896665410606,0.31909722222222225,0.7503475991638535,0.34569769965277786,bare,0.4750694611945908
10863,0.7126761926376585,0.535980379719855,0.2576543209876543,0.7388758591477194,0.7243511284722222,profile,0.5939075761930218
29190,0.8184564476879528,0.28230666664239973,0.0,0.8365156321558913,0.9804210069444443,mediaplayer,0.5835399506861376
34978,0.5474203642611557,0.792342902053419,0.0,0.8118769437818532,0.3636111111111111,news,0.5030502642415078
13349,0.981326926319339,0.3505710664926214,0.25277777777777777,0.7553263002098631,0.05383680555555559,list,0.4787677752710313
51451,0.9568997923458369,0.889506904639067,0.0,0.8579408080855837,0.3051302083333334,profile,0.6018955426807643
24765,0.5693013841360659,0.727655397840659,0.28945312500000003,0.7945515115947961,0.0,login,0.4761922837143042
57288,0.5497484448242764,0.6826754239287999,0.0,0.7533320357712698,0.0,tutorial,0.3971511809048692
58910,0.6137610239342537,0.7709713067479175,0.084933720039019,0.7153367907279873,0.7523051374953549,list,0.5874615957889064
8120,0.7943526186100067,0.5543666863373546,0.0,0.8620380107449102,0.9169140625000001,terms,0.6255342756384543
10214,0.9922126689060233,0.5437735091309142,0.2149305555555555,0.7364919416829274,0.018953223708658484,login,0.5012723797968158
17075,0.7813693505900974,0.693204235233278,0.0,0.7868696673428983,0.0,login,0.45228865063325474
34981,0.5844919166010989,0.7875854088407889,0.12022569444444442,0.8120999941155599,0.7032085503472221,news,0.6015223128698228
71708,0.3811465173640784,0.45250856318519356,0.03654542920847281,0.769150156045455,0.3264283723522854,list,0.39315580763109703
16140,0.8260945532377263,0.7261912794263198,0.0,0.7746031462063957,0.0,login,0.4653777957740884
53174,0.7529719707425386,0.5127331784500939,0.5552380952380953,0.7555986263167299,0.0,list,0.5153083741494916
55504,0.4412115437244063,0.6419387585136956,0.10043015252976195,0.7579441177086723,0.4441666666666668,menu,0.4771382478286406
26200,0.7808021369109095,0.8173538877407558,0.0,0.8203914940655449,0.2927224392361112,gallery,0.5422539915906643
51565,0.8037439476213581,0.49254089101259885,0.0,0.8662893428135029,0.63984375,mediaplayer,0.5604835862894919
17921,0.7225846003764896,0.6514906853609701,0.045012626262626365,0.712101010670981,0.14204318576388886,menu,0.45464642168699126
35609,0.6261027714288003,0.596335152898043,0.04379340277777766,0.8129328124124814,0.7886393229166666,menu,0.5735606924867538
40562,0.8439095490571443,0.7858923490862176,0.8076388888888889,0.7260419489645471,0.0,form,0.6326965471993595
58184,0.8188071259046388,0.5209737555546995,0.45876736111111116,0.7221585477658189,0.14579210069444448,form,0.5332997782061425
6401,0.6495892175875528,0.6482951195943814,0.0,0.7869834031516839,0.5422927517361109,news,0.5254320984139458
27138,0.7465036960654114,0.9261663130563141,0.5115740740740741,0.9020590559065644,0.4965288628472222,settings,0.7165664003899173
46714,0.9216509227028007,0.6241888415714234,0.09824218750000002,0.831736124553031,0.11010199652777786,terms,0.5171840145710066
10596,0.579583873150552,0.7969402361827206,0.07713293650793662,0.7166275925039454,0.09459743923611108,list,0.4529764155162532
63777,0.5748787141004261,0.7456776395551482,0.0,0.8931650301731625,0.6155620659722221,gallery,0.5658566899601918
5484,0.6571796334782212,0.44434579736361457,0.06860608552631575,0.9045970142513386,0.0526269531250001,list,0.42547109674889805
6918,0.6188472314264611,0.40600994220696923,0.23472222222222228,0.6989520752170174,0.5508604600694444,search,0.5018783862284228
67005,0.64307212184346,0.49171137751562227,0.010205078125000044,0.8093272911222624,0.5342838541666666,list,0.4977199445546022
59360,0.7646376270007142,0.5812309774271401,0.3432273582175926,0.6920097311678353,0.64748046875,settings,0.6057172325126564
54742,0.8466603240761714,0.5535511855086327,0.3974537037037037,0.7331974121423009,0.0,form,0.5061725250861617
49568,0.3152767753635197,0.5506029821799925,0.029492187500000044,0.7938711634550353,0.0,login,0.33784862169970953
12188,0.5354821235102925,0.5720148912402541,0.0,0.7826541898375423,0.0,tutorial,0.3780302409176178
54790,0.48084255296084316,0.4626859205810503,0.0,0.8024110682189547,0.5919433593750001,list,0.46757658022716964
56155,0.3914964166188749,0.5896759314225574,0.06501277043269238,0.7296853624591438,0.8548014322916666,list,0.526134382644987
42018,0.8662078373015873,0.5345214743249755,0.0,0.8237144475411007,0.0819476996527777,bare,0.46127829176408836
8200,0.7832518348750698,0.5070810074320711,0.0,0.7922422342166019,0.6592968749999999,list,0.5483743903047485
21599,0.6748871941183403,0.48081341883099127,0.07795428240740732,0.8006458531279845,0.14113363991081385,search,0.4350868776791074
6311,0.613813587636689,0.40330026498435734,0.04190972222222211,0.8137883991057787,0.06751736111111106,settings,0.38806586701203166
55710,0.4331316699979256,0.5468229869883472,0.24731832837301593,0.8167007678371259,0.22266493055555547,profile,0.453327736750394
30577,0.5673750561368964,0.49038684261409043,0.33839810363247863,0.7662304635008307,0.06115993923611107,list,0.4447100810240815
7002,0.10628619638306003,0.571856644036074,0.5071777343749999,0.7704516882914786,0.0,login,0.3911544526171225
14630,0.6102340586287255,0.32693930378762565,0.05183376736111117,0.9156278100812951,0.3082855902777779,gallery,0.442584106027307
33138,0.7364062191617751,0.3934396328375697,0.0,0.8972300971171567,0.0,settings,0.4054151898233004
69297,0.5741014688182304,0.7529101720799549,0.32035900297619047,0.8891670385468571,0.5416351996527777,menu,0.6156345764148021
50502,0.552990004155026,0.4908826472822362,0.0,0.6739466621591098,0.7659950086805556,list,0.49676286445538553
34535,0.8371639253369749,0.48046077547998595,0.4244140625,0.7848595947356072,0.0,tutorial,0.5053796716105137
5111,0.4568323769817808,0.5367094592580846,0.0,0.74488885107278,0.11991708472686735,list,0.37166955440790256
9146,0.9129103748876708,0.7592363239274558,0.0,0.6787212401811883,0.8067483373633886,modal,0.6315232552719408
68492,0.603076237705874,0.7577008560895615,0.15446367783224407,0.8107073934560903,0.328715277777778,menu,0.5309326885723096
67501,0.9694697268519993,0.824395715026768,0.2738425925925927,0.7924115859119221,0.0,list,0.5720239240766564
65901,0.46242644143067474,0.5319525001081918,0.0,0.7290275418181724,0.6814388020833333,list,0.4809690570880745
26425,0.7978610875530274,0.5249934059728444,0.11712239583333334,0.7825539278536785,0.07092122395833345,bare,0.4586904082342434
545,0.4634619631182906,0.5946241079229722,0.3112006293402778,0.708060060859363,0.4868598090277778,list,0.5128413140537363
40728,0.5261339447048653,0.7768154908698139,0.16394917052469143,0.7564273995430559,0.46361762152777786,list,0.5373887254340409
1753,0.9525831263331948,0.406175310125541,0.35291666666666666,0.8545805379870802,0.8893359375000001,tutorial,0.6911183157224965
24701,0.6436171738388958,0.5578516907919387,0.0,0.7409737109390657,0.6722374131944444,menu,0.5229359977528689
40361,0.715850857608499,0.8088248450440675,0.022245370370370554,0.7979505114876166,0.3547677951388888,chat,0.5399278759298886
51320,0.5271879004599358,0.9077978858943321,0.3340277777777778,0.767737125730195,0.962746310763889,gallery,0.6998994001252259
18262,0.7623828717822463,0.8436776369947795,0.14116779307208993,0.8458333802266835,0.33524305555555545,menu,0.5856609475262708
70330,0.443598584176917,0.6111494953494399,0.13861607142857135,0.7105919858431379,0.2387912326388888,login,0.42854947388739095
53086,0.6828623740183632,0.22978746387586665,0.0,0.8215059403121641,0.0027173913043478937,menu,0.34737463390214834
46329,0.5810645200341324,0.8830015757522726,0.1401041666666667,0.8337382654013299,0.8226432291666668,profile,0.6521103514042136
22447,0.876536738829219,0.7851824895960153,0.0825231481481481,0.7627711454641075,0.395029296875,other,0.580408563782498
47003,0.3607450104119718,0.4053311215150411,0.0,0.9331800976573547,0.0,tutorial,0.33985124591687355
32067,0.24597070883362754,0.4897034736471761,0.0,0.7965153413528183,0.0,form,0.3064379047667244
6905,0.8247551802750792,0.8138117945679723,0.0,0.8693482839984914,0.8272677951388889,menu,0.6670366107960863
18962,0.7555606491293521,0.5977294494398818,0.3340277777777778,0.802362632602269,0.06812282986111118,login,0.5115606677620784
49897,0.5875930279378163,0.8056637523021383,0.2600334448160535,0.7749638382255948,0.2157364827201782,news,0.5287981092003562
64461,0.8966743468599334,0.6575584881455333,0.079050925925926,0.7766344870273283,0.802105034722222,terms,0.6424046565361887
3993,0.35277097034092425,0.3243377952467758,0.041180555555555554,0.7063174967821371,0.48062499999999986,menu,0.3810463635850785
13189,0.5353576912193392,0.5148770762052156,0.01574074074074061,0.7912232631628815,0.4531456163194445,news,0.46206887752952425
51527,0.5241965597873093,0.503717350509636,0.0,0.7256412920079416,0.15308159722222214,menu,0.38132735990542177
23806,0.3793163093236959,0.9103086213122483,0.43949652777777776,0.7491049461504115,0.0,login,0.4956452809128267
66876,0.7713604765667741,0.5120501792199684,0.0,0.7523966794417474,0.5800748697916667,settings,0.5231764410040313
29751,0.7694678061273932,0.5906430998001838,0.0,0.7477294741942968,0.07532877604166677,bare,0.43663383123270816
48269,0.7936238944168048,0.7899445784210494,0.3122222222222223,0.8518291933183004,0.0874978298611111,menu,0.5670235436478975
51329,0.5141665824238162,0.4141827293662175,0.11083984375,0.8249304341176398,0.917673611111111,menu,0.5563586401537568
33423,0.6982256972649433,0.5188970710664244,0.17465711805555562,0.8119824879140111,0.13005642361111103,settings,0.4667637595824091
5430,0.4447333608373194,0.5380135988443048,0.0,0.7137916281530472,0.5838248697916666,list,0.45607269152526764
43387,1.0,0.7619606461907563,0.0,0.8270270814780156,0.3018390906636186,modal,0.5781653636664781
70706,0.9587106889737746,0.5758785849783546,0.0,0.8262744705430347,0.3687879774305556,terms,0.545930344385144
42924,0.9422049666222482,0.26144864592856654,0.48909090909090913,0.8513288555080213,0.8224168777155603,modal,0.6732980509730611
23301,0.656608168054484,0.5111197261486475,0.21805555555555556,0.7148392000592557,0.020384114583333446,maps,0.4242013528802553
52366,0.43613837630659263,0.38171453546363326,0.23112831721230165,0.8610209937073467,0.0,editor,0.3820004445379749
36504,0.8438415217551527,0.8422143619485144,0.6186921296296297,0.7171670482151974,0.011744791666666643,settings,0.6067319706430323
15034,0.9094751536990504,0.7297158936366824,0.37536161969724163,0.7570941259826844,0.5815653251676873,modal,0.6706424236366693
22562,0.5414613043013936,0.8174825056397669,0.0,0.8994269854735752,0.20410590277777785,gallery,0.49249533963850267
52304,0.7363669997341845,0.7701640791089364,0.3378472222222222,0.7884658654627279,0.05989583333333348,menu,0.5385479999722809
1028,0.7413068996027511,0.8410516063254744,0.07564561631944444,0.8170289173975028,0.07405598958333326,list,0.5098178058457012
56835,0.9879865549008217,0.6957994703497057,0.0,0.8296254614835423,0.5174841866571191,modal,0.6061791346782377
31273,0.6144894547505326,0.9105737969177546,0.46534288194444445,0.7830977541571024,0.7741080729166665,gallery,0.7095223921373002
59243,0.6065595437396368,0.5251385362455333,0.0,0.8150358589444764,0.0,tutorial,0.3893467877859293
17032,0.4768610960852101,0.680750538887693,0.29787441825485306,0.717433450619703,0.8075308900037161,menu,0.596090078770235
36868,0.5322804841624211,0.4107463079901171,0.13590029761904776,0.7456916676632773,0.985392795138889,list,0.5620023105147505
39254,0.5355043389985675,0.5963093873154715,0.6809863898179116,0.7365517064335798,0.0,modal,0.509870364513106
31095,0.26610892614104575,0.5196269464309619,0.0,0.8259398700144727,0.6116536458333335,gallery,0.44466587768396276
6423,0.37595465431826935,0.38907543841788855,0.18604910714285716,0.7568807906876631,0.5373166232638891,settings,0.4490553227661135
58675,0.4838925558825199,0.6565734449169328,0.004444444444444473,0.8376930601971175,0.07230902777777781,tutorial,0.4109825066437585
48765,0.7249293522802083,0.6972457592692811,0.0,0.892876977076577,0.7419520399305557,gallery,0.6114008257113244
59577,0.8705202312138729,0.09743343377509138,0.0,0.7153251213511932,0.5629845845115389,modal,0.44925267417033926
32361,0.7962450225772548,0.7424114427355234,0.12222222222222223,0.778163430644456,0.36396267361111123,other,0.5606009583581135
37894,0.9983564285864028,0.5358051424698252,0.696410260725184,0.8298669793755187,0.3972667957042957,modal,0.6915411213722452
10966,0.7529060173043368,0.6231775714796051,0.0847516741071429,0.8076691789857652,0.05819335937499992,terms,0.46533956025037
50956,0.9229002118743621,0.5699730581660047,0.0,0.8928998841328044,0.6863096788194445,editor,0.6144165665985233
62988,0.8801255840601414,0.5474314535761838,0.0,0.7625612105444719,0.5338547473058344,gallery,0.5447945990973263
1130,0.5573320934660972,0.4164919393011183,0.1998526497615039,0.6917314150055056,0.2601388888888889,modal,0.42510939728462277
60409,0.5332799306250675,0.5730825861996383,0.0,0.8108940414024293,0.1254904513888888,form,0.40854940192320477
41458,1.0,0.25549016373979927,0.0,0.7750793477617206,0.0,mediaplayer,0.40611390230030403
41743,0.8828655757281906,0.6866234320466218,0.17118055555555556,0.7580817028468829,0.21267361111111116,list,0.5422849754576723
10180,0.5354684828933864,0.6354962273164796,0.1538755063657407,0.8273955014471415,0.7588509114583335,news,0.5822173258962163
4066,0.627393383980038,0.6194376941582844,0.2557696759259259,0.8378898349079281,0.02158203124999991,profile,0.47241452404443524
69465,0.20268586624668755,0.6359225126613235,0.16223234953703702,0.801903181808485,0.07353732638888899,settings,0.3752562473284844
25052,0.9694697268519993,0.8277930748891351,0.2738425925925927,0.7924115859119221,0.0,list,0.5727033960491298
21753,0.9239685741639145,0.5527436692027435,0.5349066840277779,0.7306309383882446,0.0,login,0.5484499731565361
69720,0.5311908420808173,0.5898948804607176,0.0,0.8939516310597035,0.504319955406912,editor,0.5038714618016301
10183,0.9376314719046321,0.545358332231111,0.09902343749999998,0.8787868337150597,0.0613541666666666,bare,0.504430848403494
28406,0.8820337261975724,0.5361497770996446,0.0,0.8094153471714371,0.6854937065972222,search,0.5826185114131752
54046,0.7743309414140707,0.8050082696174866,0.0618749999999999,0.7574028569454758,0.2713975694444444,mediaplayer,0.5340029274842955
63502,0.2752747221342793,0.6487761969479695,0.11988281249999999,0.8704281741141577,0.3494086371527776,gallery,0.4527541085698369
68063,0.4402354942458757,0.5978791653483456,0.7115740740740741,0.725441248238432,0.08703559027777774,form,0.5124331144369011
68041,0.30600743221812043,0.5314429877705816,0.17932467793880835,0.9260026817278455,0.8414344109996283,gallery,0.5568424381309969
27152,0.38933010373277604,0.7525036658590318,0.11145833333333321,0.7825710116375377,0.3682617187499999,other,0.48082496666253577
11751,0.4991931948350056,0.6305023437174334,0.3375,0.6792859194351591,0.6723914930555557,list,0.5637745902086307
39606,0.6212555233796402,0.719359869078064,0.0,0.7300365108468219,0.07186631944444444,login,0.42850364454979406
21496,0.6624371985366317,0.6738927160889232,0.27465277777777775,0.7404910010774,0.6640657552083333,login,0.6031078897378132
59073,0.6161989874457166,0.6151602179307694,0.26261140046296294,0.7742923131454176,0.09554036458333326,form,0.47276065671364
45692,0.36138855550698645,0.8012414196690102,0.011823381696428603,0.7175522605422037,0.43727973090277783,profile,0.4658570696634813
65583,0.9056909597314957,0.6909107862174625,0.27222222222222225,0.9007467761420398,0.9969075520833335,editor,0.7532956592793107
29865,0.2050067484864027,0.6341165038887064,0.027458307028619622,0.7785440129283596,0.6495681423611113,list,0.4589387429386399
37363,0.5722150822531848,0.5639659983752411,0.0,0.7813658438502391,0.06782009548611101,list,0.3970734039929552
33051,0.471424406125249,0.768754125016012,0.06832682291666659,0.881047274718971,0.569965277777778,gallery,0.5519035813109354
20518,0.5241880639607965,0.4446443911848246,0.25962673611111114,0.7075384607960612,0.0,form,0.3871995304105587
54152,0.9164708009401554,0.7105670484539209,0.7069444444444444,0.8062398028383655,0.0,login,0.6280444193353774
13565,0.5148477784241045,0.6526501288758948,0.0,0.784863039101865,0.6337630208333334,news,0.5172247934470395
29992,0.40718947321768256,0.8460797552559449,0.6509114583333333,0.6462322074656217,0.3893880208333331,menu,0.5879601830211831
21070,0.4608777014975431,0.5908835851256192,0.08256088529526034,0.7957048443876702,0.14864583333333314,list,0.4157345699278852
41024,0.3133065398491175,0.6619312815337548,0.22412760416666666,0.8227117325714619,0.7611979166666667,gallery,0.5566550149575336
14310,0.8041608532991392,0.41212199915109876,0.0,0.6707480543075351,0.08093098958333345,list,0.3935923792682213
3458,0.4745113335978514,0.5608235495508761,0.4135802469135802,0.7697848214618708,0.7222460937499999,list,0.5881892090548357
59172,0.7382797570818338,0.5277871089334143,0.0,0.8034813829199222,0.11069769965277776,search,0.4360491897175896
22726,0.4578030750155871,0.409853170466731,0.284765625,0.7669397904753588,0.9573285590277778,list,0.575338043997091
39430,0.5853453150135907,0.7847938546066402,0.0013762626262624478,0.7818650142834729,0.898560112847222,list,0.6103881118754376
4068,0.5631098882335979,0.5521331993487893,0.13711272770326077,0.7689504664985944,0.8616601562499999,list,0.5765932876068485
37707,0.7934544615316714,0.6854239233566374,0.05509259259259269,0.8259945155722415,0.28065321180555536,list,0.5281237409717396
20164,0.8512438266451936,0.5253824529651552,0.23617931547619042,0.8288653773362404,0.6890624999999999,chat,0.626146694484556
29792,0.382867160165493,0.6248383478500794,0.0,0.7740511442838647,0.22163519965277767,list,0.40067837039044296
47633,0.3112088772525868,0.600207404718265,0.2569806134259259,0.7853442726258764,0.0,form,0.3907482336045308
49006,0.26098163182183487,0.8803238300612213,0.0,0.9145364063649803,0.21826171875,gallery,0.45482071739960733
56197,0.9913922473596285,0.681797048938659,0.13015624999999997,0.8029806078628863,0.21267361111111116,tutorial,0.563799953054457
49076,0.7239202123381323,0.4030303108473413,0.19199735449735444,0.8230136852735658,0.09304796006944449,form,0.4470019046051677
70342,0.9166991136508051,0.5789195324861468,0.2925625929022668,0.722319338941617,0.05013935340022302,login,0.5121279862762117
39417,0.5863115426191812,0.7758560513275492,0.0825297619047618,0.8344069207219635,0.17180772569444436,gallery,0.4901824004535801
59264,0.533074606674433,0.26794298666650596,0.0,0.7725798864862794,0.3855642361111111,bare,0.3918323431876659
66584,0.7658922176954714,0.5109866024678555,0.25009920634920635,0.7258021969866494,0.04461166852471199,terms,0.459478378404779
64452,0.5275943751375134,0.7235802872779209,0.06874999999999998,0.6918605792667551,0.15945095486111116,list,0.43424723930866016
21227,0.6927649196485391,0.6779933867023205,0.05838394461441332,0.8405829648231912,0.16815755208333338,gallery,0.4875765535743595
44304,0.8823564916067828,0.5665120486909508,0.32355324074074077,0.7506944074106295,0.09516710069444434,form,0.5236566578287096
69485,0.7766758905901328,0.5651479363769941,0.0,0.8871593113635506,0.09030056423611121,editor,0.46385674051335773
1622,0.9219767379905184,0.5449390048034007,0.0,0.7830680176372681,0.2625000000000002,login,0.5024967520862375
19713,0.9465762642566928,0.2525862178601448,0.0,0.8773825792116495,0.0,bare,0.4153090122656974
43092,0.8287596938054236,0.9109766323844107,0.0,0.8563449652868085,0.10784327387588255,calculator,0.5407849130705051
3933,0.9772899638986454,0.4236440610909835,0.0,0.9036201240796183,0.16456814236111117,profile,0.4938244582860717
6303,0.316552843520393,0.533967181378174,0.9993055555555556,0.8263847156504524,0.0,form,0.535242059220915
48030,0.5192827515370461,0.5245264819120341,0.0,0.8513595213886698,0.32742838541666663,list,0.4445194280508833
56523,0.651987236887974,0.6419861929813513,0.0,0.8628074258094113,0.0,tutorial,0.4313561711357473
2259,0.5026289576080918,0.8081845073414462,0.0,0.8192944868743182,0.8572211371527776,gallery,0.5974658177953267
30542,0.48820898295339754,0.436245749415184,0.5458333333333334,0.8547841019604727,0.9983207915273131,calculator,0.6646785918379401
46711,0.933548809750069,0.5781497236880222,0.24422430331179323,0.6784653841442108,0.10739349979673496,modal,0.508356344138166
3545,0.3094503082891651,0.4447943109615563,0.20796223958333337,0.7481317262698058,0.5752810329861111,settings,0.45712392361799437
63713,0.7489364662091607,0.1477145410451479,0.0,0.7522955378155931,0.7147254774305556,list,0.47273440450009147
59376,0.9312226794069954,0.3844198358012049,0.12189825148809524,0.7746728299070278,0.451181640625,search,0.5326790474456647
60161,0.8833908954634231,0.532143760220149,0.09305555555555556,0.8314927126621123,0.29264214046822756,gallery,0.5265450128738934
24195,0.8755593620023767,0.6223589113869291,0.0,0.7879827014979368,0.2908799913194444,settings,0.5153561932413375
